Base,ClimateID, WeatherID,jday,date,Hour,Srad,temperature,rain,wind,RH,CO2
BARC,BARC,FSP,312,11/08/2005,17,0.0927,17.5,0,0,73.6,379
BARC,BARC,FSP,312,11/08/2005,18,0,13.8,0,0,89.3,379
BARC,BARC,FSP,312,11/08/2005,19,0,13.3,0,0.28,95,379
BARC,BARC,FSP,312,11/08/2005,20,0,12.7,0,0.1,101,379
BARC,BARC,FSP,312,11/08/2005,21,0,12.4,0.25,0.2,102.75,379
BARC,BARC,FSP,312,11/08/2005,22,0,12.3,0,0.84,104,379
BARC,BARC,FSP,312,11/08/2005,23,0,11.8,0,0.24,104,379
BARC,BARC,FSP,313,11/09/2005,0,0,11.2,0,0.089,105,379
BARC,BARC,FSP,313,11/09/2005,1,0,10.8,0,0.22,105,379
BARC,BARC,FSP,313,11/09/2005,2,0,11,0,0.051,106,379
BARC,BARC,FSP,313,11/09/2005,3,0,11.3,0,0.013,106,379
BARC,BARC,FSP,313,11/09/2005,4,0,11.4,0,0,106,379
BARC,BARC,FSP,313,11/09/2005,5,0,11.4,0,0.63,103,379
BARC,BARC,FSP,313,11/09/2005,6,0,11.3,0,0.21,100.5,379
BARC,BARC,FSP,313,11/09/2005,7,0.0099,11,0,0.078,101,379
BARC,BARC,FSP,313,11/09/2005,8,0.1836,11.6,0,0.97,99.2,379
BARC,BARC,FSP,313,11/09/2005,9,0.4113,12.8,0,1.38,94.6,379
BARC,BARC,FSP,313,11/09/2005,10,0.4995,13.7,0,1.58,92.7,379
BARC,BARC,FSP,313,11/09/2005,11,0.486,14.3,0,1.28,93.1,379
BARC,BARC,FSP,313,11/09/2005,12,1.1097,15.5,0,2.07,94.25,379
BARC,BARC,FSP,313,11/09/2005,13,1.1943,17,0,2.43,92.4,379
BARC,BARC,FSP,313,11/09/2005,14,1.1664,17.4,0,2.625,92.3,379
BARC,BARC,FSP,313,11/09/2005,15,0.9261,19,0,3,88.4,379
BARC,BARC,FSP,313,11/09/2005,16,0.5364,19.6,0,3.06,85.7,379
BARC,BARC,FSP,313,11/09/2005,17,0.0846,18.4,0,2.63,90.5,379
BARC,BARC,FSP,313,11/09/2005,18,0,17.6,0,1.51,95,379
BARC,BARC,FSP,313,11/09/2005,19,0,17,0,0.71,97.9,379
BARC,BARC,FSP,313,11/09/2005,20,0,16.9,0,0.69,99.5,379
BARC,BARC,FSP,313,11/09/2005,21,0,18.6,0,2.21,92.4,379
BARC,BARC,FSP,313,11/09/2005,22,0,19.4,0,2,87.9,379
BARC,BARC,FSP,313,11/09/2005,23,0,19.7,0,2.52,84.9,379
BARC,BARC,FSP,314,11/10/2005,0,0,20.2,0,2.9,81.5,379
BARC,BARC,FSP,314,11/10/2005,1,0,19.9,0,2.54,82.9,379
BARC,BARC,FSP,314,11/10/2005,2,0,19,0,2.72,88.3,379
BARC,BARC,FSP,314,11/10/2005,3,0,18.6,0,3.37,77.5,379
BARC,BARC,FSP,314,11/10/2005,4,0,17.1,0.25,5.92,47.6,379
BARC,BARC,FSP,314,11/10/2005,5,0,15.2,0,6.54,46.1,379
BARC,BARC,FSP,314,11/10/2005,6,0,13.7,0,6.17,54.1,379
BARC,BARC,FSP,314,11/10/2005,7,0.0099,12.6,0,5.36,56.6,379
BARC,BARC,FSP,314,11/10/2005,8,0.3681,11.7,0,7.89,50.8,379
BARC,BARC,FSP,314,11/10/2005,9,1.0278,11.8,0,9.3,51.5,379
BARC,BARC,FSP,314,11/10/2005,10,0.3564,11.1,0,7.94,56.5,379
BARC,BARC,FSP,314,11/10/2005,11,0.9117,11.3,0,6.67,58.7,379
BARC,BARC,FSP,314,11/10/2005,12,1.2312,11.6,0,7.48,55.1,379
BARC,BARC,FSP,314,11/10/2005,13,1.9638,11.6,0,8.18,55.3,379
BARC,BARC,FSP,314,11/10/2005,14,0.8208,11.1,0,7.26,55.1,379
BARC,BARC,FSP,314,11/10/2005,15,1.3806,11,0,7.87,51.7,379
BARC,BARC,FSP,314,11/10/2005,16,0.4662,10.5,0,7.14,50.4,379
BARC,BARC,FSP,314,11/10/2005,17,0.1368,9.8,0,6,51.7,379
BARC,BARC,FSP,314,11/10/2005,18,0,8.82,0,6.41,53.7,379
BARC,BARC,FSP,314,11/10/2005,19,0,7.96,0,4.23,54.3,379
BARC,BARC,FSP,314,11/10/2005,20,0,7.54,0,3.91,50.4,379
BARC,BARC,FSP,314,11/10/2005,21,0,6.67,0,1.96,53.8,379
BARC,BARC,FSP,314,11/10/2005,22,0,5.51,0,1.69,61.1,379
BARC,BARC,FSP,314,11/10/2005,23,0,5.87,0,1.34,60.7,379
BARC,BARC,FSP,315,11/11/2005,0,0,4.79,0,0.92,69.9,379
BARC,BARC,FSP,315,11/11/2005,1,0,3.22,0,0.16,81,379
BARC,BARC,FSP,315,11/11/2005,2,0,1.73,0,0.32,89.7,379
BARC,BARC,FSP,315,11/11/2005,3,0,0.74,0,0.31,95.2,379
BARC,BARC,FSP,315,11/11/2005,4,0,-0.085,0,0.008,98.9,379
BARC,BARC,FSP,315,11/11/2005,5,0,-0.58,0,0,101,379
BARC,BARC,FSP,315,11/11/2005,6,0,-0.49,0,0.032,101.625,379
BARC,BARC,FSP,315,11/11/2005,7,0.0198,-0.67,0,0.021,102,379
BARC,BARC,FSP,315,11/11/2005,8,0.3915,0.43,0,0,102,379
BARC,BARC,FSP,315,11/11/2005,9,0.9594,5.27,0,0.39,89.3,379
BARC,BARC,FSP,315,11/11/2005,10,1.4463,8.69,0,3.46,67.5,379
BARC,BARC,FSP,315,11/11/2005,11,1.6947,9.67,0,3.68,60.1,379
BARC,BARC,FSP,315,11/11/2005,12,1.5966,10.1,0,4.78,57.1,379
BARC,BARC,FSP,315,11/11/2005,13,1.6326,10.4,0,5.14,54.9,379
BARC,BARC,FSP,315,11/11/2005,14,1.3122,10.9,0,4.26,54,379
BARC,BARC,FSP,315,11/11/2005,15,1.2357,11.6,0,4.25,52.2,379
BARC,BARC,FSP,315,11/11/2005,16,0.6786,11.7,0,3.74,50.9,379
BARC,BARC,FSP,315,11/11/2005,17,0.1296,10.8,0,2.22,53.3,379
BARC,BARC,FSP,315,11/11/2005,18,0,8.18,0,0.39,65.7,379
BARC,BARC,FSP,315,11/11/2005,19,0,5.37,0,0.19,83.1,379
BARC,BARC,FSP,315,11/11/2005,20,0,3.6,0,0.24,89.5,379
BARC,BARC,FSP,315,11/11/2005,21,0,1.96,0,0.77,96.75,379
BARC,BARC,FSP,315,11/11/2005,22,0,1.28,0,0,100,379
BARC,BARC,FSP,315,11/11/2005,23,0,1.01,0,0,102,379
BARC,BARC,FSP,316,11/12/2005,0,0,1.06,0,0,102,379
BARC,BARC,FSP,316,11/12/2005,1,0,0.61,0,0,103,379
BARC,BARC,FSP,316,11/12/2005,2,0,0.18,0,0,104,379
BARC,BARC,FSP,316,11/12/2005,3,0,-0.34,0,0,104,379
BARC,BARC,FSP,316,11/12/2005,4,0,-0.78,0,0,105,379
BARC,BARC,FSP,316,11/12/2005,5,0,-1.16,0,0,105,379
BARC,BARC,FSP,316,11/12/2005,6,0,-1.36,0,0,105.125,379
BARC,BARC,FSP,316,11/12/2005,7,0.0162,-1.59,0,0,105,379
BARC,BARC,FSP,316,11/12/2005,8,0.4068,0.13,0,0,104,379
BARC,BARC,FSP,316,11/12/2005,9,0.9576,4.92,0,0.0055,98.4,379
BARC,BARC,FSP,316,11/12/2005,10,1.4292,9.88,0,0.71,72.2,379
BARC,BARC,FSP,316,11/12/2005,11,1.7487,12.4,0,2.54,55.5,379
BARC,BARC,FSP,316,11/12/2005,12,1.8162,13.7,0,2.77,49.5,379
BARC,BARC,FSP,316,11/12/2005,13,1.8486,14.9,0,3.27,45.9,379
BARC,BARC,FSP,316,11/12/2005,14,1.6362,15.7,0,2.88,43,379
BARC,BARC,FSP,316,11/12/2005,15,1.2375,16,0,2.63,40.3,379
BARC,BARC,FSP,316,11/12/2005,16,0.6435,15.7,0,2.4,41.7,379
BARC,BARC,FSP,316,11/12/2005,17,0.135,14,0,1.55,45.8,379
BARC,BARC,FSP,316,11/12/2005,18,0,10.4,0,0.28,60.2,379
BARC,BARC,FSP,316,11/12/2005,19,0,8.56,0,0.061,70.1,379
BARC,BARC,FSP,316,11/12/2005,20,0,7.19,0,0.17,82.3,379
BARC,BARC,FSP,316,11/12/2005,21,0,5.91,0,0,91,379
BARC,BARC,FSP,316,11/12/2005,22,0,4.57,0,0,98.2,379
BARC,BARC,FSP,316,11/12/2005,23,0,3.76,0,0,101,379
BARC,BARC,FSP,317,11/13/2005,0,0,3.43,0,0,103,379
BARC,BARC,FSP,317,11/13/2005,1,0,3.03,0,0,104,379
BARC,BARC,FSP,317,11/13/2005,2,0,2.61,0,0,104.125,379
BARC,BARC,FSP,317,11/13/2005,3,0,2.11,0,0,105,379
BARC,BARC,FSP,317,11/13/2005,4,0,1.65,0,0,105,379
BARC,BARC,FSP,317,11/13/2005,5,0,1.61,0,0,105,379
BARC,BARC,FSP,317,11/13/2005,6,0,0.79,0,0.079,105,379
BARC,BARC,FSP,317,11/13/2005,7,0.0144,0.56,0,0.33,105,379
BARC,BARC,FSP,317,11/13/2005,8,0.4203,2.93,0,0.38,105,379
BARC,BARC,FSP,317,11/13/2005,9,0.8307,8.8,0,0.93,88.5,379
BARC,BARC,FSP,317,11/13/2005,10,1.467,12.6,0,2.75,68.9,379
BARC,BARC,FSP,317,11/13/2005,11,1.6317,15,0,3.43,62.6,379
BARC,BARC,FSP,317,11/13/2005,12,1.7415,16.7,0,3.31,57.2,379
BARC,BARC,FSP,317,11/13/2005,13,1.9665,17.9,0,3.74,58.1,379
BARC,BARC,FSP,317,11/13/2005,14,1.5525,19.1,0,3.45,57.8,379
BARC,BARC,FSP,317,11/13/2005,15,1.2051,19.75,0,3.96,55.6,379
BARC,BARC,FSP,317,11/13/2005,16,0.4707,19.2,0,3.68,56.4,379
BARC,BARC,FSP,317,11/13/2005,17,0.0648,18.5,0,2.58,60,379
BARC,BARC,FSP,317,11/13/2005,18,0,17.4,0,1.48,65.3,379
BARC,BARC,FSP,317,11/13/2005,19,0,15.6,0,0.32,73.5,379
BARC,BARC,FSP,317,11/13/2005,20,0,16.8,0,1.3,72.8,379
BARC,BARC,FSP,317,11/13/2005,21,0,16.9,0,1.67,75.6,379
BARC,BARC,FSP,317,11/13/2005,22,0,17,0,2.24,77,379
BARC,BARC,FSP,317,11/13/2005,23,0,17,0,2.24,79.4,379
BARC,BARC,FSP,318,11/14/2005,0,0,16.8,0,1.66,80.8,379
BARC,BARC,FSP,318,11/14/2005,1,0,16.7,0,2.34,81.1,379
BARC,BARC,FSP,318,11/14/2005,2,0,16.2,0,1.66,84.4,379
BARC,BARC,FSP,318,11/14/2005,3,0,15.7,0,0.9,87,379
BARC,BARC,FSP,318,11/14/2005,4,0,14.3,0,0.38,91.4,379
BARC,BARC,FSP,318,11/14/2005,5,0,11.6,0,0.33,100.5,379
BARC,BARC,FSP,318,11/14/2005,6,0,10.6,0,0.35,103,379
BARC,BARC,FSP,318,11/14/2005,7,0.0135,10.5,0,0,104,379
BARC,BARC,FSP,318,11/14/2005,8,0.2979,11.9,0,0.52,102,379
BARC,BARC,FSP,318,11/14/2005,9,0.8235,14.9,0,0,94.75,379
BARC,BARC,FSP,318,11/14/2005,10,0.99,17.9,0,2.12,81.6,379
BARC,BARC,FSP,318,11/14/2005,11,0.8775,17.7,0,3.18,63,379
BARC,BARC,FSP,318,11/14/2005,12,0.7812,17.8,0,2.52,54.6,379
BARC,BARC,FSP,318,11/14/2005,13,0.9909,17.6,0,2.87,50.4,379
BARC,BARC,FSP,318,11/14/2005,14,1.0701,17.7,0,1.68,46.4,379
BARC,BARC,FSP,318,11/14/2005,15,0.6921,17.9,0,0.43,45.2,379
BARC,BARC,FSP,318,11/14/2005,16,0.3474,17.6,0,1.37,45.1,379
BARC,BARC,FSP,318,11/14/2005,17,0.0369,16.3,0,0.85,48.6,379
BARC,BARC,FSP,318,11/14/2005,18,0,15.4,0,0.89,52.1,379
BARC,BARC,FSP,318,11/14/2005,19,0,14.2,0,0.43,56.1,379
BARC,BARC,FSP,318,11/14/2005,20,0,12.3,0,0,67.4,379
BARC,BARC,FSP,318,11/14/2005,21,0,12.9,0,0.39,63.5,379
BARC,BARC,FSP,318,11/14/2005,22,0,13.7,0,0.87,57.8,379
BARC,BARC,FSP,318,11/14/2005,23,0,13.6,0,0.77,60.1,379
BARC,BARC,FSP,319,11/15/2005,0,0,13.2,0,1.61,63.8,379
BARC,BARC,FSP,319,11/15/2005,1,0,13.1,0,0.075,64.1,379
BARC,BARC,FSP,319,11/15/2005,2,0,12.9,0,0.75,73.1,379
BARC,BARC,FSP,319,11/15/2005,3,0,12.9,0,0.72,73.125,379
BARC,BARC,FSP,319,11/15/2005,4,0,13.1,0,0.17,72.6,379
BARC,BARC,FSP,319,11/15/2005,5,0,12.2,0,0,81.2,379
BARC,BARC,FSP,319,11/15/2005,6,0,11,0,0,84.6,379
BARC,BARC,FSP,319,11/15/2005,7,0.0081,9.98,0,0.042,90.6,379
BARC,BARC,FSP,319,11/15/2005,8,0.1422,10.5,0,0.18,94.5,379
BARC,BARC,FSP,319,11/15/2005,9,0.3465,13.4,0,0.81,94.1,379
BARC,BARC,FSP,319,11/15/2005,10,0.4176,16.2,0,1.77,96.875,379
BARC,BARC,FSP,319,11/15/2005,11,0.7848,17.8,0,3.77,96.9,379
BARC,BARC,FSP,319,11/15/2005,12,0.576,18.2,0,4.08,96.8,379
BARC,BARC,FSP,319,11/15/2005,13,0.3222,18.4,0,3,97,379
BARC,BARC,FSP,319,11/15/2005,14,0.4518,18.9,0,2.57,95.3,379
BARC,BARC,FSP,319,11/15/2005,15,0.7542,20,0,2.1,91.7,379
BARC,BARC,FSP,319,11/15/2005,16,0.3807,21,0,2.87,87.3,379
BARC,BARC,FSP,319,11/15/2005,17,0.0954,20.8,0,1.81,87.8,379
BARC,BARC,FSP,319,11/15/2005,18,0,19.7,0,0.84,91.6,379
BARC,BARC,FSP,319,11/15/2005,19,0,19.3,0,2.1,93.8,379
BARC,BARC,FSP,319,11/15/2005,20,0,18.7,0,1.58,96.9,379
BARC,BARC,FSP,319,11/15/2005,21,0,17.6,0,1.54,101,379
BARC,BARC,FSP,319,11/15/2005,22,0,18.6,0,3.2,99.1,379
BARC,BARC,FSP,319,11/15/2005,23,0,18.9,0,4.1,98.6,379
BARC,BARC,FSP,320,11/16/2005,0,0,19.1,0,4.17,97.9,379
BARC,BARC,FSP,320,11/16/2005,1,0,19,0,4.15,98.2,379
BARC,BARC,FSP,320,11/16/2005,2,0,19.1,0,4.07,97.7,379
BARC,BARC,FSP,320,11/16/2005,3,0,18.8,0,3.87,98.1,379
BARC,BARC,FSP,320,11/16/2005,4,0,18.8,0,4.84,98.7,379
BARC,BARC,FSP,320,11/16/2005,5,0,18.8,0,4.76,98.8,379
BARC,BARC,FSP,320,11/16/2005,6,0,19.4,0,4.48,96.6,379
BARC,BARC,FSP,320,11/16/2005,7,0.0027,19.8,0,4.71,94.7,379
BARC,BARC,FSP,320,11/16/2005,8,0.1314,19.9,0,5.18,94.8,379
BARC,BARC,FSP,320,11/16/2005,9,0.2826,20.2,0,5.83,94.125,379
BARC,BARC,FSP,320,11/16/2005,10,0.8874,20.9,0,6.18,91.3,379
BARC,BARC,FSP,320,11/16/2005,11,0.567,21.6,0,6.11,87,379
BARC,BARC,FSP,320,11/16/2005,12,0.9126,22.5,0,6.11,83.1,379
BARC,BARC,FSP,320,11/16/2005,13,0.9576,23.3,0,6.35,79.6,379
BARC,BARC,FSP,320,11/16/2005,14,0.2169,22.75,0,6.27,80.7,379
BARC,BARC,FSP,320,11/16/2005,15,0.1557,23,0,4.67,79.5,379
BARC,BARC,FSP,320,11/16/2005,16,0.0468,16.5,3.05,5.57,93.6,379
BARC,BARC,FSP,320,11/16/2005,17,0.0072,12.4,0.76,3.85,99.3,379
BARC,BARC,FSP,320,11/16/2005,18,0,10.7,1.78,5.4,94.9,379
BARC,BARC,FSP,320,11/16/2005,19,0,9,4.83,4.21,99.375,379
BARC,BARC,FSP,320,11/16/2005,20,0,8.32,3.05,3.56,99.9,379
BARC,BARC,FSP,320,11/16/2005,21,0,7.89,2.29,3.12,99,379
BARC,BARC,FSP,320,11/16/2005,22,0,7.57,0.76,3.22,94.4,379
BARC,BARC,FSP,320,11/16/2005,23,0,7.4375,0,4.22,80.3,379
BARC,BARC,FSP,321,11/17/2005,0,0,7.37,0,3.81,70,379
BARC,BARC,FSP,321,11/17/2005,1,0,6.29,0,3.44,71,379
BARC,BARC,FSP,321,11/17/2005,2,0,5.14,0,2.44,75.25,379
BARC,BARC,FSP,321,11/17/2005,3,0,4.48,0,2.85,73.2,379
BARC,BARC,FSP,321,11/17/2005,4,0,3.76,0,2.39,70.6,379
BARC,BARC,FSP,321,11/17/2005,5,0,2.24,0,0.42,80.8,379
BARC,BARC,FSP,321,11/17/2005,6,0,0.48,0,0.26,96.5,379
BARC,BARC,FSP,321,11/17/2005,7,0.009,-0.13,0,0.26,99.9,379
BARC,BARC,FSP,321,11/17/2005,8,0.378,0.55,0,0.0098,101,379
BARC,BARC,FSP,321,11/17/2005,9,0.9234,3.59,0,4.42,71.6,379
BARC,BARC,FSP,321,11/17/2005,10,1.4355,3.85,0,5.9,64,379
BARC,BARC,FSP,321,11/17/2005,11,1.7946,3.79,0,6.07,61,379
BARC,BARC,FSP,321,11/17/2005,12,1.9485,4.24,0,5.51,58.2,379
BARC,BARC,FSP,321,11/17/2005,13,1.9125,4.64,0,5.5,55.375,379
BARC,BARC,FSP,321,11/17/2005,14,1.6614,4.89,0,5.93,54,379
BARC,BARC,FSP,321,11/17/2005,15,1.2393,4.99,0,5.24,52.6,379
BARC,BARC,FSP,321,11/17/2005,16,0.6849,4.71,0,4.9,52,379
BARC,BARC,FSP,321,11/17/2005,17,0.1089,3.56,0,5.07,55.4375,379
BARC,BARC,FSP,321,11/17/2005,18,0,2.34,0,5.16,54.6,379
BARC,BARC,FSP,321,11/17/2005,19,0,1.31,0,5.03,59.2,379
BARC,BARC,FSP,321,11/17/2005,20,0,0.54,0,3.77,62.4,379
BARC,BARC,FSP,321,11/17/2005,21,0,-0.1,0,2.99,65.5,379
BARC,BARC,FSP,321,11/17/2005,22,0,-0.47,0,3.05,67.1,379
BARC,BARC,FSP,321,11/17/2005,23,0,-0.75,0,4.43,66.4,379
BARC,BARC,FSP,322,11/18/2005,0,0,-0.98,0,3.66,65.6,379
BARC,BARC,FSP,322,11/18/2005,1,0,-1.43,0,2.09,67.9,379
BARC,BARC,FSP,322,11/18/2005,2,0,-1.65,0,3.3,70.2,379
BARC,BARC,FSP,322,11/18/2005,3,0,-1.79,0,4.04,70.5,379
BARC,BARC,FSP,322,11/18/2005,4,0,-2.08,0,3.35,71.8,379
BARC,BARC,FSP,322,11/18/2005,5,0,-2.4,0,3.09,74,379
BARC,BARC,FSP,322,11/18/2005,6,0,-2.44,0,3.61,73.375,379
BARC,BARC,FSP,322,11/18/2005,7,0.0108,-2.6,0,3.42,73.6,379
BARC,BARC,FSP,322,11/18/2005,8,0.3537,-2.26,0,3.06,71.75,379
BARC,BARC,FSP,322,11/18/2005,9,0.9243,-1.01,0,4.09,67.4,379
BARC,BARC,FSP,322,11/18/2005,10,1.4247,0.5,0,3.68,62.9,379
BARC,BARC,FSP,322,11/18/2005,11,1.7685,1.9,0,2.44,57.4,379
BARC,BARC,FSP,322,11/18/2005,12,1.9242,2.94,0,1.77,52.5,379
BARC,BARC,FSP,322,11/18/2005,13,1.8828,3.78,0,2.08,50.1875,379
BARC,BARC,FSP,322,11/18/2005,14,1.6371,4.28,0,2.14,47.8,379
BARC,BARC,FSP,322,11/18/2005,15,1.2168,4.65,0,2.2,47,379
BARC,BARC,FSP,322,11/18/2005,16,0.6669,4.4,0,2.41,47.9,379
BARC,BARC,FSP,322,11/18/2005,17,0.0999,3.28,0,1.81,52.2,379
BARC,BARC,FSP,322,11/18/2005,18,0,2.09,0,0.45,57.9,379
BARC,BARC,FSP,322,11/18/2005,19,0,-0.78,0,0,81.1,379
BARC,BARC,FSP,322,11/18/2005,20,0,-1.95,0,0,86,379
BARC,BARC,FSP,322,11/18/2005,21,0,-2.64,0,0,91.3,379
BARC,BARC,FSP,322,11/18/2005,22,0,-3.16,0,0.25,94.6,379
BARC,BARC,FSP,322,11/18/2005,23,0,-3.48,0,0.3,96.9,379
BARC,BARC,FSP,323,11/19/2005,0,0,-4.05,0,0.21,99.6,379
BARC,BARC,FSP,323,11/19/2005,1,0,-4.32,0,0.0025,102,379
BARC,BARC,FSP,323,11/19/2005,2,0,-4.77,0,0,102,379
BARC,BARC,FSP,323,11/19/2005,3,0,-5.03,0,0,103,379
BARC,BARC,FSP,323,11/19/2005,4,0,-5.23,0,0,103,379
BARC,BARC,FSP,323,11/19/2005,5,0,-5.61,0,0,103.5,379
BARC,BARC,FSP,323,11/19/2005,6,0,-5.93,0,0,104,379
BARC,BARC,FSP,323,11/19/2005,7,0.0081,-5.96,0,0,104,379
BARC,BARC,FSP,323,11/19/2005,8,0.2367,-4.77,0,0,103,379
BARC,BARC,FSP,323,11/19/2005,9,0.8937,-0.64,0,0,95.5,379
BARC,BARC,FSP,323,11/19/2005,10,1.3851,2.91,0,0.43,83.8,379
BARC,BARC,FSP,323,11/19/2005,11,1.7208,5.81,0,2.07,65.5,379
BARC,BARC,FSP,323,11/19/2005,12,1.8756,8.05,0,2.09,52.1,379
BARC,BARC,FSP,323,11/19/2005,13,1.7847,9.17,0,3.27,45.7,379
BARC,BARC,FSP,323,11/19/2005,14,1.6641,10,0,3.16,42.2,379
BARC,BARC,FSP,323,11/19/2005,15,1.2555,10.3,0,3.49,40,379
BARC,BARC,FSP,323,11/19/2005,16,0.6066,9.98,0,2.88,41.9,379
BARC,BARC,FSP,323,11/19/2005,17,0.108,8.68,0,1.92,46,379
BARC,BARC,FSP,323,11/19/2005,18,0,5.81,0,0.26,58,379
BARC,BARC,FSP,323,11/19/2005,19,0,3.72,0,0.038,72.3,379
BARC,BARC,FSP,323,11/19/2005,20,0,1.97,0,0.48,83.4,379
BARC,BARC,FSP,323,11/19/2005,21,0,0.43,0,0,93.2,379
BARC,BARC,FSP,323,11/19/2005,22,0,0.016,0,0.15,94.2,379
BARC,BARC,FSP,323,11/19/2005,23,0,-0.34,0,0.005,95.3,379
BARC,BARC,FSP,324,11/20/2005,0,0,-0.44,0,0.005,95.5,379
BARC,BARC,FSP,324,11/20/2005,1,0,-0.85,0,0,99.3,379
BARC,BARC,FSP,324,11/20/2005,2,0,-0.91,0,0,101,379
BARC,BARC,FSP,324,11/20/2005,3,0,-1.32,0,0.0075,101,379
BARC,BARC,FSP,324,11/20/2005,4,0,-1.47,0,0,102,379
BARC,BARC,FSP,324,11/20/2005,5,0,-2.04,0,0.023,102,379
BARC,BARC,FSP,324,11/20/2005,6,0,-2.38,0,0.072,103,379
BARC,BARC,FSP,324,11/20/2005,7,0.0081,-2.53,0,0,104,379
BARC,BARC,FSP,324,11/20/2005,8,0.3384,-1.61,0,0.044,103,379
BARC,BARC,FSP,324,11/20/2005,9,0.8559,2.86,0,0.0027,96.125,379
BARC,BARC,FSP,324,11/20/2005,10,1.341,7.36,0,0.19,75.8,379
BARC,BARC,FSP,324,11/20/2005,11,1.6776,10.4,0,0.91,59.5,379
BARC,BARC,FSP,324,11/20/2005,12,1.8225,12.9,0,1.03,50.4,379
BARC,BARC,FSP,324,11/20/2005,13,1.7838,14.1,0,1.61,45.5,379
BARC,BARC,FSP,324,11/20/2005,14,1.5642,14.8125,0,2.09,41.1,379
BARC,BARC,FSP,324,11/20/2005,15,1.1682,15.4,0,1.45,36.8,379
BARC,BARC,FSP,324,11/20/2005,16,0.621,15.3,0,1.12,37.9,379
BARC,BARC,FSP,324,11/20/2005,17,0.0837,13.8,0,0.67,41.5,379
BARC,BARC,FSP,324,11/20/2005,18,0,9.25,0,0.049,61.7,379
BARC,BARC,FSP,324,11/20/2005,19,0,6.66,0,0,73.25,379
BARC,BARC,FSP,324,11/20/2005,20,0,5.01,0,0,82.8,379
BARC,BARC,FSP,324,11/20/2005,21,0,3.46,0,0,91.3,379
BARC,BARC,FSP,324,11/20/2005,22,0,2.79,0,0,92.8,379
BARC,BARC,FSP,324,11/20/2005,23,0,2.11,0,0,97.4,379
BARC,BARC,FSP,325,11/21/2005,0,0,2.49,0,0,99.8,379
BARC,BARC,FSP,325,11/21/2005,1,0,3.35,0,0.026,99.7,379
BARC,BARC,FSP,325,11/21/2005,2,0,2.78,0,0.28,100.125,379
BARC,BARC,FSP,325,11/21/2005,3,0,2.89,0,0.13,100,379
BARC,BARC,FSP,325,11/21/2005,4,0,2.95,0,0.088,101,379
BARC,BARC,FSP,325,11/21/2005,5,0,3.67,0,0,100,379
BARC,BARC,FSP,325,11/21/2005,6,0,3.08,0,0.048,102,379
BARC,BARC,FSP,325,11/21/2005,7,0.0009,3.65,0,0,102,379
BARC,BARC,FSP,325,11/21/2005,8,0.0531,3.89,0,0,102,379
BARC,BARC,FSP,325,11/21/2005,9,0.1539,5.02,0,0.11,102.125,379
BARC,BARC,FSP,325,11/21/2005,10,0.2286,6.48,0,0.29,99.8,379
BARC,BARC,FSP,325,11/21/2005,11,0.2799,8.21,0,0.4,94,379
BARC,BARC,FSP,325,11/21/2005,12,0.2385,8.89,0,0.23,92.1,379
BARC,BARC,FSP,325,11/21/2005,13,0.1656,9.03,0.25,0.0077,95.6,379
BARC,BARC,FSP,325,11/21/2005,14,0.117,8.63,1.52,0.46,102,379
BARC,BARC,FSP,325,11/21/2005,15,0.0783,8.55,2.03,0.85,103.5,379
BARC,BARC,FSP,325,11/21/2005,16,0.0378,8.21,2.54,1.86,104,379
BARC,BARC,FSP,325,11/21/2005,17,0.0045,8.02,1.78,1.41,105,379
BARC,BARC,FSP,325,11/21/2005,18,0,7.85,1.52,2.04,105,379
BARC,BARC,FSP,325,11/21/2005,19,0,7.82,1.27,2.22,105,379
BARC,BARC,FSP,325,11/21/2005,20,0,7.92,1.27,2.83,105,379
BARC,BARC,FSP,325,11/21/2005,21,0,7.77,0.51,3.27,105,379
BARC,BARC,FSP,325,11/21/2005,22,0,7.85,2.03,2.93,105,379
BARC,BARC,FSP,325,11/21/2005,23,0,7.72,3.56,3.38,105,379
BARC,BARC,FSP,326,11/22/2005,0,0,7.83,0.76,3.51,104.125,379
BARC,BARC,FSP,326,11/22/2005,1,0,7.875,0.76,3.98,104,379
BARC,BARC,FSP,326,11/22/2005,2,0,7.625,0,4.29,103,379
BARC,BARC,FSP,326,11/22/2005,3,0,7.47,0.25,4.2,102,379
BARC,BARC,FSP,326,11/22/2005,4,0,7,1.02,4.7,101,379
BARC,BARC,FSP,326,11/22/2005,5,0,6.49,0.76,5.69,101,379
BARC,BARC,FSP,326,11/22/2005,6,0,6.07,0.25,6.46,100.125,379
BARC,BARC,FSP,326,11/22/2005,7,0,6,0,5.87,98.5,379
BARC,BARC,FSP,326,11/22/2005,8,0.0117,5.72,0.25,5.4,97.2,379
BARC,BARC,FSP,326,11/22/2005,9,0.099,5.83,0,4.94,95.3,379
BARC,BARC,FSP,326,11/22/2005,10,0.153,5.83,0.51,5.73,98.9,379
BARC,BARC,FSP,326,11/22/2005,11,0.4518,6.27,0.76,5.58,98.8,379
BARC,BARC,FSP,326,11/22/2005,12,0.8154,7.36,0,6.6,88.875,379
BARC,BARC,FSP,326,11/22/2005,13,1.3194,8.31,0,7.56,78.3,379
BARC,BARC,FSP,326,11/22/2005,14,1.4454,9.3,0,8,69.8,379
BARC,BARC,FSP,326,11/22/2005,15,0.9621,9.24,0,7.64,64,379
